"AIDS Report Number","Local Event Date","Event City","Event State","Event Airport","Event Type","Aircraft Damage","Flight Phase","Aircraft Make","Aircraft Model","Aircraft Series","Operator","Primary Flight Type","Flight Conduct Code","Flight Plan Filed Code","Aircraft Registration Nbr","Total Fatalities","Total Injuries","Aircraft Engine Make","Aircraft Engine Model","Engine Group Code","Nbr of Engines","PIC Certificate Type","PIC Flight Time Total Hrs","PIC Flight Time Total Make-Model"," "," "
"20110808017959I","08-AUG-11","BANGOR","ME","BANGOR INTL","INCIDENT","SUBSTANTIAL","CLIMB","MCDONNELL-DOUGLAS-BOEING","DC-10","30","OMNI AIR INTERNATIONAL INC","","AIR CARRIER/COMMERCIAL","","603AX","0","0","GENERA","CF6-50-C2B","","","","","","",""
"20110813016499I","13-AUG-11","","ME","","INCIDENT","MINOR","TAKEOFF: DEPARTURE","PIPER","PA-18","","","","GENERAL OPERATING RULES","","223T","0","0","LYCOMI","0-235 SERIES","","","COMMERCIAL PILOT","7724","1105","120",""
"20110901022149I","01-SEP-11","","ME","KNOX COUNTY RGNL","INCIDENT","MINOR","TAXI","WACO","WACO-UBF","","","","GENERAL OPERATING RULES","","13442","0","0","CONT M","W670 SERIES","","1","COMMERCIAL PILOT","1887","147","24",""
"20110917020439I","17-SEP-11","LIMINGTON","ME","LIMINGTON-HARMON","INCIDENT","MINOR","TAKEOFF: CLIMB OUT","INFINITY","CLASSIC","","","","GENERAL OPERATING RULES","","21095","0","1","","","","","COMMERCIAL PILOT","700","38","",""
"20111008021869I","08-OCT-11","WATERVILLE","ME","WATERVILLE ROBERT LAFLEUR","INCIDENT","MINOR","LANDING: ROLLOUT","CESSNA","CE-172","CE-172-P","","","GENERAL OPERATING RULES","","52408","0","0","LYCOMI","0-320 SERIES","","1","STUDENT","10","10","10",""
"20120302002139I","02-MAR-12","ROCKLAND","ME","KNOX COUNTY RGNL","INCIDENT","MINOR","LANDING: ROLLOUT","CESSNA","CE-402","CE-402-C","HYANNIS AIR SERVICE INC","","AIR TAXI/COMMUTER","","2649Z","0","0","CONT M","TSIO-520 SER","","2","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","2250","1000","215",""
"20120401004309I","01-APR-12","LINCOLN","ME","LINCOLN RGNL","INCIDENT","MINOR","LANDING: ROLLOUT","","","","","","GENERAL OPERATING RULES","","352GL","0","0","LYCOMI","0-320 SERIES","","","PRIVATE PILOT","346","78","20",""
"20120728015389I","28-JUL-12","WISCASSET","ME","WISCASSET","INCIDENT","MINOR","LANDING: TOUCHDOWN","GOLDEN CIRCLE","","","","","GENERAL OPERATING RULES","","5619Z","0","0","ROTAX","582DCDI","","","PRIVATE PILOT","191","30","5",""
"20130115025799I","15-JAN-13","NORRIDGEWOCK","ME","CENTRAL MAINE ARPT OF NORRIDGEWOCK","INCIDENT","MINOR","LANDING: ROLLOUT","AERONCA","AR-7","AR-7-AC","","","GENERAL OPERATING RULES","","7117A","0","0","CONT M","C85 SERIES","","1","STUDENT","44","13","13",""
"20130221003999I","21-FEB-13","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","LANDING: TOUCHDOWN","CESSNA","CE-172","CE-172-P","","","GENERAL OPERATING RULES","","5212K","0","0","LYCOMI","0-320 SERIES","","1","PRIVATE PILOT","685","343","66",""
"20130306002539I","06-MAR-13","AUGUSTA","ME","AUGUSTA STATE","INCIDENT","MINOR","LANDING: ROLLOUT","CESSNA","CE-402","CE-402-C","HYANNIS AIR SERVICE INC","","AIR TAXI/COMMUTER","","300SN","0","0","CONT M","TSIO-520 SER","","2","COMMERCIAL PILOT FLIGHT INSTRUCTOR","3000","1800","221",""
"20130818024099I","18-AUG-13","BLUE HILL","ME","","INCIDENT","MINOR","CRUISE-LEVEL FLIGHT","BEECH","BE-77","","","","GENERAL OPERATING RULES","","6702Y","0","0","LYCOMI","0-235 SERIES","","1","PRIVATE PILOT","","","",""
"20140304003819I","04-MAR-14","BANGOR","ME","BANGOR INTL","INCIDENT","MINOR","TAKEOFF: DEPARTURE","RAYTHEON","99","99A","WIGGINS AIRWAYS INC","","AIR TAXI/COMMUTER","","197WA","0","0","P&W","PT6A SER","NOT AP","2","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","11600","180","180",""
"20140308003499I","08-MAR-14","WISCASSET","ME","WISCASSET","INCIDENT","MINOR","LANDING: ROLLOUT","LUSCMB","LL-8","LL-8-E","","","GENERAL OPERATING RULES","","1959K","0","0","CONT M","C85 SERIES","","1","PRIVATE PILOT","","344","4",""
"20140506006919I","06-MAY-14","BANGOR","ME","BANGOR INTL","INCIDENT","NONE","CRUISE-LEVEL FLIGHT","PIPER","PA-46","PA-46-310P","","","GENERAL OPERATING RULES","","9127Z","0","0","CONT M","TSIO-520 SER","460805","","COMMERCIAL PILOT","2700","300","59",""
"20140823016899I","23-AUG-14","ROCKLAND","ME","KNOX COUNTY RGNL","INCIDENT","MINOR","TAKEOFF: DEPARTURE","PITCAN","PITCAN-PA7","PITCAN-PA7-S","","","GENERAL OPERATING RULES","","13158","0","0","WRIGHT","760A B D E&ET","E","","COMMERCIAL PILOT FLIGHT INSTRUCTOR","5400","","",""
"20140918017699I","18-SEP-14","ROCKLAND","ME","KNOX COUNTY RGNL","INCIDENT","MINOR","TAKEOFF: CLIMB OUT","PIPER","PA-J3C","PA-J3C-65","","","GENERAL OPERATING RULES","","C6362","0","0","CONTIN","C65","","","PRIVATE PILOT","1100","215","5",""
"20141003019779I","03-OCT-14","BETHEL","ME","BETHEL RGNL","INCIDENT","MINOR","LANDING: TOUCHDOWN","LIBERTY","","","","","GENERAL OPERATING RULES","","529XL","0","0","CONT M","IOF-240-B","","","STUDENT","58","49","23",""
"20141110021669I","10-NOV-14","LEBANON","ME","SKYDIVE LEBANON","INCIDENT","SUBSTANTIAL","LANDING: APPROACH","PILATS","PC-6","PC-6-B2H2","","","GENERAL OPERATING RULES","","19TX","0","0","P&W","PT6A SER","","","PRIVATE PILOT","2750","500","125",""
"20150901021089I","01-SEP-15","SANFORD","ME","SANFORD SEACOAST RGNL","INCIDENT","MINOR","LANDING: TOUCHDOWN","GLOBE","GC-1","GC-1-B","","","GENERAL OPERATING RULES","","2321B","0","0","CONT M","C125 SERIES","","","COMMERCIAL PILOT","2000","300","25",""
"20150917018479I","17-SEP-15","MADISON","ME","MORRILL AIRPARK","INCIDENT","NONE","CRUISE-LEVEL FLIGHT","CESSNA","CE-206","CE-206-TU206G","","","GENERAL OPERATING RULES","","9851Z","0","0","CONT M","TSIO-520 SER","TSIO-5","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","3257","200","35",""
"20150918016759I","18-SEP-15","FRYEBURG","ME","EASTERN SLOPES RGNL","INCIDENT","MINOR","LANDING: ROLLOUT","AVIASTRO","AC-5","AC-5-M","","","GENERAL OPERATING RULES","","1635M","0","0","","","","","COMMERCIAL PILOT","550","27","15",""
"20151104018859I","04-NOV-15","WISCASSET","ME","WISCASSET","INCIDENT","MINOR","TAKEOFF: DEPARTURE","","","","","","GENERAL OPERATING RULES","","NONE","0","0","","","","","PRIVATE PILOT","600","25","",""
"20151124018879I","24-NOV-15","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","CRUISE-LEVEL FLIGHT","EMBRAER","","","WIGGINS AIRWAYS INC","","AIR TAXI/COMMUTER","","117WA","0","0","P&W CA","PT6A-34A,","-34A,","","AIRLINE TRANSPORT","6200","700","123",""
"20151124018929I","24-NOV-15","BIDDEFORD","ME","BIDDEFORD MUNI","INCIDENT","MINOR","LANDING: TOUCHDOWN","MOONEY","M-20","M-20-E","","","GENERAL OPERATING RULES","","9301M","0","0","LYCOMI","I0360 SER","","1","COMMERCIAL PILOT","2532","691","7",""
"20160525005889I","25-MAY-16","BETHEL","ME","","INCIDENT","MINOR","CRUISE-LEVEL FLIGHT","BUCKEYE","DREAM MACHINE","","","","GENERAL OPERATING RULES","","3024","0","0","ROTAX","582","","","COMMERCIAL PILOT FLIGHT INSTRUCTOR","","","",""
"20160531009659I","31-MAY-16","WESTON","ME","HOULTON INTL","INCIDENT","MINOR","CRUISE-LEVEL FLIGHT","CESSNA","CE-172","CE-172-D","","","GENERAL OPERATING RULES","","2436U","0","0","CONT M","0-300 SER","UNKNOW","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","4609","150","1",""
"20160606016509I","06-JUN-16","AUBURN","ME","AUBURN/LEWISTON MUNI","INCIDENT","MINOR","LANDING: ROLLOUT","PIPER","PA-12","","","","GENERAL OPERATING RULES","","3788M","0","0","LYCOMI","0-235 SERIES","","","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","3200","30","5",""
"20160909017039I","09-SEP-16","BINGHAM","ME","GADABOUT GADDIS","INCIDENT","MINOR","LANDING: ROLLOUT","PIPER","PA-28","PA-28-180","","","GENERAL OPERATING RULES","","55667","0","0","LYCOMI","O-360 SER","","","PRIVATE PILOT","457","385","70",""
"20160929019699I","29-SEP-16","BANGOR","ME","BANGOR INTL","INCIDENT","MINOR","LANDING: TOUCHDOWN","MOONEY","M-20","M-20-M","","","GENERAL OPERATING RULES","","3RZ","0","0","LYCOMI","TI0-540 SER","","1","COMMERCIAL PILOT","918","12","56",""
"20170411006389I","11-APR-17","BOWDOINHAM","ME","","INCIDENT","MINOR","CLIMB","CESSNA","CE-140","","","","GENERAL OPERATING RULES","","2414N","0","1","CONT M","C85 SERIES","","1","","","","",""
"20170423005999I","23-APR-17","WATERVILLE","ME","WATERVILLE ROBERT LAFLEUR","INCIDENT","MINOR","LANDING: ROLLOUT","STARDUSTER","","","","","GENERAL OPERATING RULES","","18EM","0","0","LYCOMI","0-360-A1D","","","COMMERCIAL PILOT","5490","1","90",""
"20170602013149I","02-JUN-17","BAR HARBOR","ME","HANCOCK COUNTY-BAR HARBOR","INCIDENT","MINOR","LANDING: ROLLOUT","WACO","WACO-YMF","","BRD EQUIPMENT LLC","","GENERAL OPERATING RULES","","63WC","0","0","JACOBS","R755B SERIES","","1","PRIVATE PILOT","2629","","",""
"20170726015349I","26-JUL-17","GREENVILLE","ME","CURRIER'S","INCIDENT","MINOR","TAKEOFF: ROTATION","DE HAVILLAND-BOMBARDIER","DHC-2","","CURRIERS FLYING SERVICE INC","","GENERAL OPERATING RULES","","91549","0","0","P&W","R-985 SERIES","AN 14","","COMMERCIAL PILOT","8150","","",""
"20170902017509I","02-SEP-17","CHINA","ME","","INCIDENT","MINOR","DESCENT","POWRACHUTE","AIRWOLF","912","","","GENERAL OPERATING RULES","","497YP","0","0","ROTAX","912ULS","","","PRIVATE PILOT","115","27","5",""
"20171002016279I","02-OCT-17","BETHEL","ME","BETHEL RGNL","INCIDENT","MINOR","TAKEOFF: CLIMB OUT","","","","","","GENERAL OPERATING RULES","","64RF","0","0","LYCOMI","TI0-540 SER","TIO-54","","COMMERCIAL PILOT","4800","","",""
"20171220023989I","20-DEC-17","EAGLE LAKE","ME","","INCIDENT","MINOR","TAXI","CESSNA","CE-185","CE-185-F","","","GENERAL OPERATING RULES","","4756E","0","0","CONT M","IO 520 SERIES","","1","COMMERCIAL PILOT","2416","1859","100",""
